Date,asset,vix,asset_ret,realized_vol,vol_z,ema_fast,ema_slow,risk_off,risk_on,position,switch,strategy_ret,buy_hold_ret,strategy_equity,buy_hold_equity
2012-10-26,58.25422668457031,17.809999465942383,0.0029157528874308447,0.1388639182799685,-0.5114115571321208,59.924018228471986,57.3828371260239,False,True,1.0,0.0,0.0029157528874308447,0.0029157528874308447,0.6607795241651357,1.44402362143744
2012-10-31,57.89765930175781,18.600000381469727,-0.006120884322148967,0.13944503638487143,-0.4954399485307953,59.84455317252241,57.38795973473768,False,True,1.0,0.0,-0.006120884322148967,-0.006120884322148967,0.6567349691352763,1.435184919892171
2012-11-01,58.717769622802734,16.690000534057617,0.014164826884806692,0.15061239129722687,-0.29947502417658267,59.80036558233733,57.401191673922405,False,True,1.0,0.0,0.014164826884806692,0.014164826884806692,0.6660375062822763,1.4555140658301287
2012-11-02,58.09377670288086,17.59000015258789,-0.01062698607134338,0.1500828336290333,-0.30191333749525673,59.733440528241,57.40808306724538,False,True,1.0,0.0,-0.01062698607134338,-0.01062698607134338,0.6589595349800222,1.4400463381259074
2012-11-05,58.477088928222656,18.420000076293945,0.00659816329900953,0.1522342360973532,-0.25852141646230425,59.6841718380442,57.418719941483964,False,True,1.0,0.0,0.00659816329900953,0.00659816329900953,0.6633074575992598,1.449547999023003
2012-11-06,58.58403778076172,17.579999923706055,0.00182890178870454,0.15273246747972538,-0.24335016696707348,59.641029325993905,57.43031514386484,False,True,1.0,0.0,0.00182890178870454,0.00182890178870454,0.6645205817949241,1.4521990799512292
2012-11-07,57.20234298706055,19.079999923706055,-0.02358483378820475,0.1689672800573186,0.046666274504609695,59.54539456760436,57.428046764195145,True,False,1.0,0.0,-0.02358483378820475,-0.02358483378820475,0.6488479743244497,1.4179492060231955
2012-11-08,56.30201721191406,18.489999771118164,-0.015739316400905867,0.16875926324310356,0.04841864345586284,59.41820329875377,57.416842490043095,True,False,-1.0,2.0,0.01525995132154079,-0.015739316400905867,0.6587493628277212,1.3956316548291832
2012-11-09,56.54269027709961,18.610000610351562,0.004274679258465586,0.17055520406002714,0.0855893254008346,59.30543808221831,57.40814445807351,True,False,-1.0,0.0,-0.004354044337830665,0.004274679258465586,0.6558811388944517,1.4015975325165395
2012-11-12,56.533790588378906,16.68000030517578,-0.0001573976879608585,0.17076300740276032,0.09761991726454258,59.19674602363637,57.399444419569086,True,False,-1.0,0.0,7.803260859577915e-05,-0.0001573976879608585,0.6559323190106484,1.4013769243054697
2012-11-13,56.14155960083008,16.649999618530273,-0.006937992012682304,0.17129705996512493,0.11550478865783032,59.07693479136946,57.38692815271597,True,False,-1.0,0.0,0.006858626933317224,-0.006937992012682304,0.6604311140802481,1.391654182397881
2012-11-14,55.481910705566406,17.920000076293945,-0.01174974297033815,0.1697052633409696,0.09536748444622369,58.9359534546713,57.3679727552319,True,False,-1.0,0.0,0.01167037789097307,-0.01174974297033815,0.6681385947525209,1.3753026034511098
2012-11-15,55.294700622558594,17.989999771118164,-0.003374254430445034,0.1560505994539132,-0.14444185016636454,58.793159225961,57.347343181772466,True,False,-1.0,0.0,0.0032948893510799547,-0.003374254430445034,0.6703400374934165,1.3706619825482123
2012-11-16,55.5353889465332,16.40999984741211,0.004352828051598312,0.15870881880136806,-0.08848822599654949,58.66540352872854,57.32931378639695,True,False,-1.0,0.0,-0.004432193130963391,0.004352828051598312,0.6673689609838285,1.3766282384751074
2012-11-19,56.85469436645508,15.239999771118164,0.023756121005869657,0.1848390133574149,0.40063965086655606,58.594395326286445,57.324591205104,True,False,-1.0,0.0,-0.023835486085234735,0.023756121005869657,0.6514618974005808,1.4093315854884192
2012-11-20,56.87251281738281,15.079999923706055,0.0003134033368095146,0.16692185404950105,0.07823655862745613,58.52687052201571,57.320092912688864,True,False,-1.0,0.0,-0.00039276841617459396,0.0003134033368095146,0.6512060237429407,1.4097732747099823
2012-11-21,56.9884147644043,15.3100004196167,0.002037925551023889,0.165649149775755,0.06340730150820358,58.466538923678016,57.316792632606436,True,False,-1.0,0.0,-0.0021172906303889684,0.002037925551023889,0.6498272313304169,1.4126462876876644
2012-11-23,57.85308074951172,15.140000343322754,0.0151726625259192,0.17291585230069262,0.20966499090911686,58.44248174037738,57.32212883277465,False,True,-1.0,0.0,-0.01525202760528428,0.0151726625259192,0.6399160484594999,1.434079893079242
2012-11-26,58.10268783569336,15.5,0.0043144994691357574,0.17322945628671546,0.2243765660844929,58.429156489213305,57.329895589022605,False,True,1.0,2.0,0.003914499469135757,0.0043144994691357574,0.6424209994914861,1.4402672300166306
2012-11-27,57.90655517578125,15.920000076293945,-0.003375621115270011,0.17366190990936262,0.24269793504604972,58.40866232005911,57.335633495358515,False,True,1.0,0.0,-0.003375621115270011,-0.003375621115270011,0.6402524296007098,1.435405433543355
2012-11-28,58.40576171875,15.510000228881836,0.00862089864357074,0.17613770521203737,0.2979970010041044,58.40854857098817,57.34628153738231,False,True,1.0,0.0,0.00862089864357074,0.00862089864357074,0.6457719809025975,1.447779918298363
2012-11-29,58.75341796875,15.0600004196167,0.005952430715211232,0.1756146813903737,0.29999818653004684,58.422072861096474,57.36028289490836,False,True,1.0,0.0,0.005952430715211232,0.005952430715211232,0.6496158938767449,1.4563977279529083
2012-11-30,58.65536880493164,15.869999885559082,-0.0016688248481222523,0.16847171347762313,0.17020558969023214,58.431221721639034,57.37316932187377,False,True,1.0,0.0,-0.0016688248481222523,-0.0016688248481222523,0.6485317987313083,1.4539672552357517
2012-12-03,58.53949737548828,16.639999389648438,-0.001975461612537255,0.16397227768017816,0.0930003712071002,58.435467825711555,57.38477457613859,False,True,1.0,0.0,-0.001975461612537255,-0.001975461612537255,0.6472506490584048,1.4510949987371473
2012-12-04,58.50381851196289,17.1200008392334,-0.0006094835986810709,0.16236606565175726,0.07291950671910205,58.43814824478024,57.39590934166918,False,True,1.0,0.0,-0.0006094835986810709,-0.0006094835986810709,0.646856160403568,1.450210580135289
2012-12-05,57.85308074951172,16.459999084472656,-0.01112299639583536,0.16695207250746452,0.1803931150632594,58.41520442143638,57.40045831090145,False,True,1.0,0.0,-0.01112299639583536,-0.01112299639583536,0.6396611816627752,1.4340798930792418
2012-12-06,58.22746658325195,16.579999923706055,0.0064713206088578,0.14460376100452899,-0.2792897172755102,58.407842153272284,57.40868724893479,False,True,1.0,0.0,0.0064713206088578,0.0064713206088578,0.6438006342503558,1.443360283846074
2012-12-07,57.87983703613281,15.899999618530273,-0.005970198731248377,0.13339282702759211,-0.5125519378885196,58.38713607024721,57.41337530651885,False,True,1.0,0.0,-0.005970198731248377,-0.005970198731248377,0.6399570165205775,1.434743136110722
2012-12-10,58.0492057800293,16.049999237060547,0.002926213212914641,0.13309512288366274,-0.5137819010758256,58.37388390200337,57.41970197789707,False,True,1.0,0.0,0.002926213212914641,0.002926213212914641,0.6418296671980174,1.4389415004327477
2012-12-11,58.80691909790039,15.569999694824219,0.013052948919617613,0.13923134869336357,-0.3720917589595857,58.39086567439149,57.43350513331999,False,True,1.0,0.0,0.013052948919617613,0.013052948919617613,0.6502074370590483,1.4577239303362144
2012-12-12,58.68210983276367,15.949999809265137,-0.0021223568085404487,0.13614193287353368,-0.4344745121565045,58.4022870139355,57.44592906067764,False,True,1.0,0.0,-0.0021223568085404487,-0.0021223568085404487,0.6488274648780423,1.454630120027693
2012-12-13,58.21855926513672,16.559999465942383,-0.007899350738206468,0.13149725398929857,-0.5335673719177757,58.39508200417868,57.45361692340858,False,True,1.0,0.0,-0.007899350738206468,-0.007899350738206468,0.6437021491643893,1.443139486515235
2012-12-14,57.66588592529297,17.0,-0.009493078269539157,0.13677503563602839,-0.4065298640785916,58.3664860795165,57.45572905278057,False,True,1.0,0.0,-0.009493078269539157,-0.009493078269539157,0.6375914342801011,1.4294396504158833
2012-12-17,58.432518005371094,16.34000015258789,0.013294377911254207,0.14226887829709578,-0.271535090058429,58.369075566804916,57.465448345841175,False,True,1.0,0.0,0.013294377911254207,0.013294377911254207,0.6460678157603994,1.4484431613298432
2012-12-18,59.32393264770508,15.569999694824219,0.015255454886473396,0.12797165569928703,-0.6022061504788286,58.40652094252649,57.48394072695425,False,True,1.0,0.0,0.015255454886473396,0.015255454886473396,0.6559238741773346,1.4705398206331315
2012-12-19,59.06541442871094,17.360000610351562,-0.004357739068469257,0.12992429864423288,-0.5500449517987002,58.43235990276902,57.49967678368815,False,True,1.0,0.0,-0.004357739068469257,-0.004357739068469257,0.6530655290848902,1.4641315918050186
2012-12-20,59.06541442871094,17.670000076293945,0.0,0.1301021065685059,-0.5400719777150998,58.45718557045302,57.51525626274311,False,True,1.0,0.0,0.0,0.0,0.6530655290848902,1.4641315918050186
2012-12-21,58.44422149658203,17.84000015258789,-0.010517033328846903,0.1270633180287799,-0.6095363846641392,58.45667717539926,57.52449969790569,False,True,1.0,0.0,-0.010517033328846903,-0.010517033328846903,0.6461972171495834,1.4487332710561875
2012-12-24,58.327701568603516,17.84000015258789,-0.0019936945859623245,0.12654913213842658,-0.6185160386261188,58.45161930846609,57.532491756320596,False,True,1.0,0.0,-0.0019936945859623245,-0.0019936945859623245,0.6449088972562884,1.4458449393771793
2012-12-26,57.81675720214844,19.479999542236328,-0.008759892001815262,0.12997688209829,-0.5270242775315143,58.42672275527717,57.53532026821938,False,True,1.0,0.0,-0.008759892001815262,-0.008759892001815262,0.6392595649653136,1.433179493856864
2012-12-27,57.72713088989258,19.469999313354492,-0.0015501788165409591,0.1259332287079788,-0.6255564292038286,58.39928778016405,57.53722883161912,False,True,1.0,0.0,-0.0015501788165409591,-0.0015501788165409591,0.6382685983294332,1.4309578093651862
2012-12-28,57.17136001586914,22.719999313354492,-0.009627550606724267,0.12739120486965355,-0.5818927916871778,58.35113375019171,57.533588345890266,True,False,1.0,0.0,-0.009627550606724267,-0.009627550606724267,0.6321236350983336,1.4171811906394356
2012-12-31,58.381473541259766,18.020000457763672,0.021166428873735654,0.1503182659381252,0.023766479643977805,58.352323545919866,57.54202501450091,False,True,-1.0,2.0,-0.021645793953100734,0.021166428873735654,0.61844081714011,1.4471778555123012
2013-01-02,60.23698043823242,14.680000305175781,0.03178246084627023,0.18803488784480465,1.015786352415876,58.42623165934389,57.56884049135396,True,False,1.0,2.0,0.031382460846270235,0.03178246084627023,0.637849011869745,1.4931727290427101
2013-01-03,59.92327117919922,14.5600004196167,-0.005207918072103301,0.18942126059226716,1.0524097905509242,58.48493909149508,57.592267662377296,True,False,-1.0,2.0,0.004728552992738222,-0.005207918072103301,0.6408651147237369,1.4853964078023567
2013-01-04,59.72604751586914,13.829999923706055,-0.00329126997657192,0.18460605858058748,0.9296635701064917,58.53361001009799,57.61349930271055,True,False,-1.0,0.0,0.0032119048972068407,-0.00329126997657192,0.642923512524167,1.4805075672020491
2013-01-07,59.74396896362305,13.789999961853027,0.00030006083608902223,0.18376971429772265,0.9108703395210358,58.58107506709897,57.63469800580421,True,False,-1.0,0.0,-0.0003794259154541016,0.00030006083608902223,0.6426795706818605,1.4809518095404999
2013-01-08,59.627437591552734,13.619999885559082,-0.0019505127311053583,0.1821933823839706,0.8731169852115996,58.62210889158736,57.65452626038878,True,False,-1.0,0.0,0.001871147651740279,-0.0019505127311053583,0.6438821190513634,1.4780631941818376
2013-01-09,59.85155487060547,13.8100004196167,0.00375862670114957,0.18230068325869295,0.8798735326302448,58.67032245939199,57.67638724158497,True,False,-1.0,0.0,-0.0038379917805146492,0.00375862670114957,0.6414109047708239,1.4836186819694759
2013-01-10,60.21007537841797,13.489999771118164,0.005990161969686492,0.1780866554409148,0.7704264044553737,58.730704926804776,57.70159806881714,True,False,-1.0,0.0,-0.006069527049051571,0.005990161969686492,0.6375178439347606,1.492505798175726
2013-01-11,60.290775299072266,13.359999656677246,0.0013403059230054915,0.17764345968467893,0.7598176944768374,58.791884157089775,57.72736102633212,True,False,-1.0,0.0,-0.0014196710023705707,0.0013403059230054915,0.6366127783382326,1.4945062125371409
2013-01-14,60.021873474121094,13.520000457763672,-0.0044600823860247996,0.17566091005357518,0.7076023438896227,58.840119032267474,57.75019199596186,True,False,-1.0,0.0,0.00438071730665972,-0.0044600823860247996,0.6394015989539396,1.4878405917027993
2013-01-15,59.72604751586914,13.550000190734863,-0.004928635864381969,0.17256327299520066,0.6252176148089755,58.87486132574205,57.769852249891294,True,False,-1.0,0.0,0.00484927078501689,-0.004928635864381969,0.64250223044764,1.4805075672020496
2013-01-16,59.96806716918945,13.420000076293945,0.0040521625553073815,0.1674495634962848,0.48842757923791846,58.91773214313215,57.791725035157945,False,True,-1.0,0.0,-0.004131527634672461,0.0040521625553073815,0.6398477147272068,1.486506824528715
2013-01-17,60.254913330078125,13.569999694824219,0.00478331509467167,0.15986995258469167,0.2871055912257426,58.9701706210516,57.81623437142581,False,True,1.0,2.0,0.004383315094671669,0.00478331509467167,0.6426523688734618,1.4936172550608156
2013-01-18,60.120452880859375,12.460000038146973,-0.0022315267218487866,0.15913193343815607,0.26798174536894154,59.01527972927936,57.83916191878336,False,True,1.0,0.0,-0.0022315267218487866,-0.0022315267218487866,0.6412182729394612,1.490284208243933
2013-01-22,60.219051361083984,12.430000305175781,0.0016400155936948657,0.15911091537844724,0.2669407549599824,59.06248645993836,57.86284241074655,False,True,1.0,0.0,0.0016400155936948657,0.0016400155936948657,0.642269880906044,1.4927282975844902
2013-01-23,60.58657455444336,12.460000038146973,0.006103104998377296,0.15398939613245885,0.12801524072609718,59.122254620507185,57.889944223121645,False,True,1.0,0.0,0.006103104998377296,0.006103104998377296,0.6461897214265089,1.5018385751186973
2013-01-24,59.75294494628906,12.6899995803833,-0.013759312426636638,0.1632643254564022,0.36948524106955255,59.146987574459416,57.90848154375018,False,True,1.0,0.0,-0.013759312426636638,-0.013759312426636638,0.6372985951625203,1.4811743089492644
2013-01-25,60.05770492553711,12.890000343322754,0.005100334042480892,0.15935111086789067,0.2604470110982974,59.18270198038403,57.92986685103164,False,True,1.0,0.0,0.005100334042480892,0.005100334042480892,0.6405490308826529,1.4887287927000463
2013-01-28,60.19216537475586,13.569999694824219,0.0022388542716618165,0.1588137962327041,0.24157531368285035,59.22228878016332,57.95237728410353,False,True,1.0,0.0,0.0022388542716618165,0.0022388542716618165,0.6419831268166534,1.4920618395169287
2013-01-29,60.20113754272461,13.3100004196167,0.00014905873402115688,0.15288689475185177,0.07911659784892493,59.260675006146116,57.97475300806991,False,True,1.0,0.0,0.00014905873402115688,0.00014905873402115688,0.6420788200087996,1.4922842443658084
2013-01-30,60.07564926147461,14.319999694824219,-0.0020844835558287977,0.1369405929015902,-0.35326379746527864,59.29263478086488,57.9956574484023,False,True,1.0,0.0,-0.0020844835558287977,-0.0020844835558287977,0.6407404172669453,1.4891736023978055
2013-01-31,59.94118881225586,14.279999732971191,-0.0022381855355989577,0.07731347991723088,-1.9461076797377168,59.31806827229198,58.015015969435666,False,True,1.0,0.0,-0.0022381855355989577,-0.0022381855355989577,0.6393063213329447,1.4858405555809229
2013-02-01,60.64933395385742,12.899999618530273,0.011813998948528859,0.08592241881392475,-1.7110864960721675,59.37027476960827,58.041228088683646,False,True,1.0,0.0,0.011813998948528859,0.011813998948528859,0.64685908554096,1.5033942743422375
2013-02-04,59.59160614013672,14.670000076293945,-0.017440056547454175,0.10663771866248395,-1.164824709481117,59.37895443119763,58.056654735961786,False,True,1.0,0.0,-0.017440056547454175,-0.017440056547454175,0.6355778265108912,1.4771749931845901
2013-02-05,60.470035552978516,13.720000267028809,0.01474082458485948,0.11894959330310631,-0.8430051487844428,59.42174192616943,58.08066847543459,False,True,1.0,0.0,0.01474082458485948,0.01474082458485948,0.6449467677615145,1.4989497706402652
2013-02-06,60.27284622192383,13.40999984741211,-0.003260942866189165,0.11941681179851983,-0.8374044343328342,59.455118565218626,58.10248118933001,False,True,1.0,0.0,-0.003260942866189165,-0.003260942866189165,0.6428436332001108,1.49406178107892
2013-02-07,60.32661819458008,13.5,0.0008921425820553885,0.11883223374432579,-0.859906313420647,59.48929502127202,58.12461190580016,False,True,1.0,0.0,0.0008921425820553885,0.0008921425820553885,0.6434171413788918,1.4953946972140422
2013-02-08,60.94514846801758,13.020000457763672,0.010253024153325851,0.12239157537535077,-0.7709183661978348,59.54638731330126,58.15267694622023,False,True,1.0,0.0,0.010253024153325851,0.010253024153325851,0.6500141128701135,1.5107270151633332
2013-02-11,60.96307373046875,12.9399995803833,0.0002941212369116375,0.12236797228660262,-0.7797322868198713,59.601943643386264,58.18064109332718,False,True,1.0,0.0,0.0002941212369116375,0.0002941212369116375,0.6502052958250009,1.5111713520616687
2013-02-12,60.712093353271484,12.640000343322754,-0.004116924587938331,0.12218633184116082,-0.7928355111843137,59.64547892612686,58.20582967302812,False,True,1.0,0.0,-0.004116924587938331,-0.004116924587938331,0.6475284496554112,1.504949973565778
2013-02-13,60.92721176147461,12.979999542236328,0.0035432546684133204,0.12079482227901472,-0.8372134421668423,59.6957429588856,58.232908101768885,False,True,1.0,0.0,0.0035432546684133204,0.0035432546684133204,0.6498228078575832,1.5102823945853436
2013-02-14,60.90928268432617,12.65999984741211,-0.0002942704356573289,0.12033390440083609,-0.8563653149481683,59.74333275204014,58.25953869463015,False,True,1.0,0.0,-0.0002942704356573289,-0.0002942704356573289,0.6496315842168149,1.5098379631271235
2013-02-15,60.730003356933594,12.460000038146973,-0.0029433826748826997,0.12007232494478105,-0.8705705652041397,59.78202571693792,58.28412043256352,False,True,1.0,0.0,-0.0029433826748826997,-0.0029433826748826997,0.6477194698667745,1.5053939322245748
2013-02-19,61.169219970703125,12.3100004196167,0.007232283706425813,0.12198455236971326,-0.8242205476308668,59.836425491595385,58.31282789065446,False,True,1.0,0.0,0.007232283706425813,0.007232283706425813,0.6524039608350267,1.5162813682323548
2013-02-20,60.22802734375,14.680000305175781,-0.015386703106626265,0.1348916982325007,-0.4678142617882572,59.851782426974,58.33188460163054,False,True,1.0,0.0,-0.015386703106626265,-0.015386703106626265,0.6423656147840712,1.4929507969932545
2013-02-21,59.58264923095703,15.220000267028809,-0.010715577800838316,0.13804255899633236,-0.3848883830293535,59.84122818399294,58.344330020827826,False,True,1.0,0.0,-0.010715577800838316,-0.010715577800838316,0.6354822960622691,1.4769529665752497
2013-02-22,60.1832160949707,14.170000076293945,0.010079559599401655,0.13424133624490311,-0.4984684602173058,59.85463947461952,58.3626273946999,False,True,1.0,0.0,0.010079559599401655,0.010079559599401655,0.6418876777397934,1.491840002027358
2013-02-25,59.439212799072266,18.989999771118164,-0.012362305376375726,0.14029407666147048,-0.33219761386990665,59.8383482324412,58.37333968728072,False,True,1.0,0.0,-0.012362305376375726,-0.012362305376375726,0.6339524662502414,1.4733974203496027
2013-02-26,59.66328048706055,16.8700008392334,0.0037696947425214233,0.14079195050041143,-0.3247272075686621,59.831482830661564,58.38617491911933,False,True,1.0,0.0,0.0037696947425214233,0.0037696947425214233,0.6363422735292734,1.4789516788587393
2013-02-27,60.27284622192383,14.729999542236328,0.010216765318418641,0.14576393258262327,-0.1892740944967878,59.84879119894636,58.40494776790345,False,True,1.0,0.0,0.010216765318418641,0.010216765318418641,0.642843633200111,1.4940617810789203
2013-02-28,60.1473503112793,15.510000228881836,-0.002082130154969941,0.14576346511805,-0.19647290529838118,59.860499399430005,58.422285106643514,False,True,1.0,0.0,-0.002082130154969941,-0.002082130154969941,0.6415051490864946,1.4909509499911477
2013-03-01,60.398345947265625,15.359999656677246,0.004173012355280115,0.14617553706958752,-0.1913201996556661,59.88159142091376,58.44194740356513,False,True,1.0,0.0,0.004173012355280115,0.004173012355280115,0.6441821579996083,1.4971727067265774
2013-03-04,60.66724395751953,14.010000228881836,0.004452075732151339,0.14080188229275428,-0.35438178368333334,59.91240132431006,58.464089657833334,False,True,1.0,0.0,0.004452075732151339,0.004452075732151339,0.6470501057523232,1.5038382330010343
2013-03-05,61.563655853271484,13.479999542236328,0.014775879655578805,0.1339921985709212,-0.5602400734461775,59.977156403877174,58.494931112514315,False,True,1.0,0.0,0.014775879655578805,0.014775879655578805,0.6566108402460491,1.5260587657533158
2013-03-06,61.41123962402344,13.529999732971191,-0.0024757501343213306,0.12536406299186947,-0.8197721116793372,60.03339496152997,58.52394910765371,False,True,1.0,0.0,-0.0024757501343213306,-0.0024757501343213306,0.6549852358701131,1.5222806255590198
2013-03-07,61.57258987426758,13.0600004196167,0.0026273732826753715,0.12457277492867339,-0.8482719841099271,60.09375554634321,58.55428384164988,False,True,1.0,0.0,0.0026273732826753715,0.0026273732826753715,0.6567061265793851,1.5262802250033478
2013-03-08,61.64431381225586,12.59000015258789,0.0011648679734723721,0.12457059946965063,-0.8515519761512015,60.15456175284959,58.58503040852158,False,True,1.0,0.0,0.0011648679734723721,0.0011648679734723721,0.6574711025142205,1.5280581399559985
2013-03-11,61.82360076904297,11.5600004196167,0.0029084102928478295,0.12006778602373905,-0.9869668917649742,60.22001426328855,58.61725498922329,False,True,1.0,0.0,0.0029084102928478295,0.0029084102928478295,0.6593832982360228,1.5325023599783165
2013-03-12,61.599483489990234,12.270000457763672,-0.0036251087976900687,0.12106395753047401,-0.9584426612594509,60.27411109570822,58.64692890465381,False,True,1.0,0.0,-0.0036251087976900687,-0.0036251087976900687,0.6569929620405375,1.5269468721906783
2013-03-13,61.51881408691406,11.829999923706055,-0.0013095792124503403,0.12003526715429755,-0.9901765665474925,60.322922977716296,58.67550487661661,False,True,1.0,0.0,-0.0013095792124503403,-0.0013095792124503403,0.656132577714723,1.5249472143083413
2013-03-14,61.7249755859375,11.300000190734863,0.0033511942985795518,0.1199765837237884,-0.9942476667653891,60.37790543294066,58.70584786874915,False,True,1.0,0.0,0.0033511942985795518,0.0033511942985795518,0.6583314054682728,1.5300576087185662
2013-03-15,61.553375244140625,11.300000190734863,-0.002780079541027325,0.12056673617754869,-0.9761263618346248,60.424002288281834,58.73418147447445,False,True,1.0,0.0,-0.002780079541027325,-0.002780079541027325,0.6565011917967147,1.5258039268639745
2013-03-18,61.41858673095703,13.359999656677246,-0.002189782650406702,0.12030623250525241,-0.9832487186135549,60.46300559975929,58.76089197453895,False,True,1.0,0.0,-0.002189782650406702,-0.002189782650406702,0.6550635968769469,1.5224627478970054
2013-03-19,61.30181121826172,14.390000343322754,-0.0019013057595552718,0.1179648625973594,-1.052931460120457,60.49589993773978,58.78617475308346,False,True,1.0,0.0,-0.0019013057595552718,-0.0019013057595552718,0.6538181206873298,1.5195680807057206
2013-03-20,61.73305130004883,12.670000076293945,0.0070347037586164785,0.10496956699291167,-1.4372468116953352,60.544415677438174,58.81549690777963,False,True,1.0,0.0,0.0070347037586164785,0.0070347037586164785,0.6584175374783805,1.5302577919945348
2013-03-21,61.03227615356445,13.989999771118164,-0.01135170110219097,0.10595145254302066,-1.4064522537507995,60.56354746081568,58.83755441271282,False,True,1.0,0.0,-0.01135170110219097,-0.01135170110219097,0.6509433783924853,1.512886762930514
2013-03-22,61.625244140625,13.569999694824219,0.00971564595704355,0.10555515929890003,-1.4164369432952226,60.60518262472977,58.8652926189607,False,True,1.0,0.0,0.00971564595704355,0.00971564595704355,0.6572677137950285,1.5275854350922446
2013-03-25,61.40065383911133,13.739999771118164,-0.003644452929081665,0.09466727463967665,-1.733769196833542,60.636377574313364,58.890520093788076,False,True,1.0,0.0,-0.003644452929081665,-0.003644452929081665,0.6548723325502973,1.5220182218789002
2013-03-26,61.73305130004883,12.770000457763672,0.005413581780553844,0.09533491433394393,-1.7084835366429623,60.6793843870873,58.91880398638769,False,True,1.0,0.0,0.005413581780553844,0.005413581780553844,0.6584175374783804,1.5302577919945348
2013-03-27,61.8139762878418,13.149999618530273,0.0013108859207304757,0.0898982941008189,-1.8602135066520082,60.723878187116895,58.94761167097927,False,True,1.0,0.0,0.0013108859207304757,0.0013108859207304757,0.6592806477582228,1.5322637853891485
2013-03-28,61.966678619384766,12.699999809265137,0.0024703528346388115,0.08908996286028666,-1.8703664590154112,60.77261545897054,58.97765213812759,False,True,1.0,0.0,0.0024703528346388115,0.0024703528346388115,0.6609093035752348,1.536049017574799
2013-04-01,61.54438400268555,13.579999923706055,-0.006814866087838323,0.09317144368780661,-1.7408927392033955,60.80288089205741,59.003191758670454,False,True,1.0,0.0,-0.006814866087838323,-0.006814866087838323,0.6564052951751631,1.5255810492156712
2013-04-02,62.029537200927734,12.779999732971191,0.007882980813018081,0.09564179541370263,-1.660492969344052,60.850985061032716,59.03330464864317,False,True,1.0,0.0,0.007882980813018081,0.007882980813018081,0.6615797255225924,1.5376071753553422
2013-04-03,61.46355438232422,14.210000038146973,-0.009124408211690693,0.0877057743130911,-1.8778343113940952,60.875007387357876,59.05748623803303,False,True,1.0,0.0,-0.009124408211690693,-0.009124408211690693,0.655543202042346,1.5235774198181753
2013-04-04,61.48147964477539,13.890000343322754,0.0002916405117034948,0.08724657754460266,-1.8776522092142758,60.89879061313896,59.081605575413555,False,True,1.0,0.0,0.0002916405117034948,0.0002916405117034948,0.6557343849972334,1.5240217567165109
2013-04-05,60.96937942504883,13.920000076293945,-0.008329341172095273,0.0915519143922117,-1.745276322506102,60.901558801841304,59.100389394812915,False,True,1.0,0.0,-0.008329341172095273,-0.008329341172095273,0.6502725495863173,1.5113276595511231
2013-04-08,61.292842864990234,13.1899995803833,0.0053053425012967725,0.09369106403467282,-1.680156227829809,60.91690327490597,59.12220485222762,False,True,1.0,0.0,0.0053053425012967725,0.0053053425012967725,0.6537224681810642,1.519345770416725
2013-04-09,61.70610427856445,12.84000015258789,0.006742408970726199,0.09636601179053704,-1.595961036419266,60.94785233387297,59.14791529428072,False,True,1.0,0.0,0.006742408970726199,0.006742408970726199,0.6581301324148935,1.5295898209688177
2013-04-10,62.91005325317383,12.359999656677246,0.01951101902616137,0.11770205705355298,-0.9881128810225157,61.02480138953183,59.185349502826924,False,True,1.0,0.0,0.01951101902616137,0.01951101902616137,0.6709709219501305,1.559433677067963
2013-04-11,62.88312911987305,12.239999771118164,-0.00042797823095819254,0.1175061863591486,-0.9930649589661878,61.09767698680012,59.22214332986221,False,True,1.0,0.0,-0.00042797823095819254,-0.00042797823095819254,0.67068376100193,1.5587662734015548
2013-04-12,62.83816909790039,12.0600004196167,-0.000714977492404234,0.11737004022229158,-0.993302697715082,61.165931579392286,59.258123685763096,False,True,1.0,0.0,-0.000714977492404234,-0.000714977492404234,0.6702042372082926,1.557651790600154
2013-04-15,61.59829330444336,17.270000457763672,-0.019731252696515322,0.13805788756663445,-0.40692327510671167,61.182886941159,59.28140895560071,False,True,1.0,0.0,-0.019731252696515322,-0.019731252696515322,0.6569802680456605,1.5269173695066427
2013-04-16,62.4158935546875,13.960000038146973,0.013273099080898687,0.14541235239875774,-0.19965577294979361,61.231240141689526,59.312597857084164,False,True,1.0,0.0,0.013273099080898687,0.013273099080898687,0.6657004322376259,1.5471842950404495
2013-04-17,61.193992614746094,16.510000228881836,-0.019576759545560374,0.1623858913016484,0.28194716124059294,61.229779454358415,59.33131820293155,False,True,1.0,0.0,-0.019576759545560374,-0.019576759545560374,0.6526681749463342,1.5168954401237753
2013-04-18,60.34942626953125,17.559999465942383,-0.013801458429619218,0.16712321837004845,0.41435110056427293,61.19525580005147,59.34144863145493,False,True,1.0,0.0,-0.013801458429619218,-0.013801458429619218,0.6436604022614769,1.4959600707648282
2013-04-19,61.17603302001953,14.970000267028809,0.013697010917659957,0.170325759212517,0.5042966830156782,61.19450196554042,59.35970320248543,True,False,1.0,0.0,0.013697010917659957,0.013697010917659957,0.6524766258185177,1.5164502521864773
2013-04-22,61.80492401123047,14.390000343322754,0.01028002242324444,0.17075639828767655,0.5150839699862734,61.21844008497924,59.384033757796324,True,False,-1.0,2.0,-0.010759387502609519,0.01028002242324444,0.6454563769649412,1.532039394782689
