Date,asset,vix,asset_ret,realized_vol,vol_z,ema_fast,ema_slow,core_risk_off,option_risk_off,condition_score,risk_off,risk_on,position,switch,strategy_ret,buy_hold_ret,strategy_equity,buy_hold_equity
2021-09-08,370.4154357910156,17.959999084472656,-0.0034807398813596624,0.10174177622705476,-1.2031893286930893,356.139411685624,324.54757899361306,False,False,0,False,True,1.0,0.0,-0.0034807398813596624,-0.0034807398813596624,0.5945356694026027,1.7758890822550657
2021-09-09,369.1412048339844,18.799999237060547,-0.0034400050157471496,0.10272999022523262,-1.1825162107215816,356.6492859267362,324.9912966636665,False,False,0,False,True,1.0,0.0,-0.0034400050157471496,-0.0034400050157471496,0.5924904637178172,1.7697800149046976
2021-09-10,366.3395690917969,20.950000762939453,-0.007589604480614631,0.1076869625191675,-1.1131032500014493,357.0292970312484,325.4027222599663,True,False,0,True,False,1.0,0.0,-0.007589604480614631,-0.007589604480614631,0.5879936954396631,1.7563480845738746
2021-09-13,366.086669921875,19.3700008392334,-0.0006903408511094167,0.10754474801698617,-1.1069760245251485,357.3844881249985,325.8075376595873,False,False,0,False,True,-1.0,2.0,0.0002109757717443373,-0.0006903408511094167,0.5881177478633393,1.7551356057423255
2021-09-14,365.0457458496094,19.459999084472656,-0.0028433815207961066,0.10841141496991719,-1.0886841716956097,357.684929604395,326.19796759182634,False,False,0,False,True,1.0,2.0,-0.003243381520796107,-0.0028433815207961066,0.5862102576278672,1.7501450855944665
2021-09-15,367.7597961425781,18.18000030517578,0.00743482241287885,0.10444619720588033,-1.1305650891214323,358.080022409814,326.61151812466966,False,False,0,False,True,1.0,0.0,0.00743482241287885,0.00743482241287885,0.5905686267899383,1.7631571035026339
2021-09-16,368.01275634765625,18.690000534057617,0.0006878408345105669,0.09569229941070635,-1.2321944561575922,358.4695413877686,327.02347074380384,False,False,0,False,True,1.0,0.0,0.0006878408345105669,0.0006878408345105669,0.5909748440070253,1.7643698749560803
2021-09-17,363.6546630859375,20.809999465942383,-0.011842234233863658,0.10720751607844602,-1.0805943752964289,358.6728794935791,327.387960219845,True,False,0,True,False,1.0,0.0,-0.011842234233863658,-0.011842234233863658,0.583976381477973,1.7434757936216776
2021-09-20,356.140380859375,25.709999084472656,-0.020663236276958652,0.1273365456762774,-0.8203763199565187,358.57356582164954,327.6740539575518,True,False,0,True,False,-1.0,2.0,0.020183871197593573,-0.020663236276958652,0.5957632855441611,1.707449941354915
2021-09-21,356.57855224609375,24.360000610351562,0.0012303333468151045,0.11433880144138474,-0.9787374310282626,358.4953299951572,327.9616609056965,True,False,0,True,False,-1.0,0.0,-0.0013096984261801838,0.0012303333468151045,0.5949830153067079,1.7095506739557813
2021-09-22,359.9092712402344,20.8700008392334,0.009340772105221662,0.1192765207556959,-0.9097708804033845,358.5507786714347,328.2795475756919,True,False,0,True,False,-1.0,0.0,-0.009420137184586742,0.009340772105221662,0.5893781936800196,1.7255191972035304
2021-09-23,363.23004150390625,18.6299991607666,0.009226687193215621,0.12416039727926294,-0.8417344868783735,358.7342791746689,328.62731368443036,False,False,0,False,True,-1.0,0.0,-0.009306052272580701,0.009226687193215621,0.5838934094013142,1.741440023082016
2021-09-24,363.5709228515625,17.75,0.0009384723417833474,0.12201705511649226,-0.8636481810223023,358.9239514757236,328.9750112880834,False,False,0,False,True,1.0,2.0,0.0005384723417833474,0.0009384723417833474,0.5842078198528264,1.743074316378553
2021-09-27,360.6688537597656,18.760000228881836,-0.007982126483150331,0.11987015046019411,-0.8864995465749708,358.99237901627424,329.29037290471706,False,False,0,False,True,1.0,0.0,-0.007982126483150331,-0.007982126483150331,0.5795445991423157,1.7291608767156885
2021-09-28,350.46282958984375,23.25,-0.02829749246027191,0.14687033957404036,-0.526706566291153,358.6578868819044,329.50104411551433,True,False,0,True,False,1.0,0.0,-0.02829749246027191,-0.02829749246027191,0.5631449402176947,1.6802299598442292
2021-09-29,349.8881530761719,22.559999465942383,-0.0016397645203756195,0.14676243007956763,-0.5222184333213692,358.3139757522678,329.703900921093,True,False,0,True,False,-1.0,2.0,0.0011603994410105403,-0.0016397645203756195,0.5637984132915312,1.6774747783700044
2021-09-30,348.6026611328125,23.139999389648438,-0.0036740081996418095,0.14588188854019532,-0.528081669155776,357.9331398848382,329.89194828638375,True,False,0,True,False,-1.0,0.0,0.00359464312027673,-0.0036740081996418095,0.5658250673790926,1.6713117222795806
2021-10-01,350.7646484375,21.100000381469727,0.006201866898152497,0.14927767872575765,-0.4759966087727007,357.65202257317793,330.0996368451013,True,False,0,True,False,-1.0,0.0,-0.006281231977517576,0.006201866898152497,0.56227098887219,1.6816769751264806
2021-10-04,343.40234375,22.959999084472656,-0.020989300718575188,0.16105522312459006,-0.30810687032587664,357.09321163893566,330.23200208793617,True,False,0,True,False,-1.0,0.0,0.02090993563921011,-0.020989300718575188,0.5740280390613025,1.646379751384047
2021-10-05,348.03790283203125,21.299999237060547,0.013498915095949249,0.17164146011883968,-0.15444222044664246,356.7381014896453,330.40917522966845,True,False,0,True,False,-1.0,0.0,-0.013578280175314329,0.013498915095949249,0.5662337255184419,1.6686040918636702
2021-10-06,350.26800537109375,21.0,0.006407642733494923,0.17500482913014412,-0.10146416596976805,356.48437223009427,330.60677552958316,True,False,0,True,False,-1.0,0.0,-0.006487007812860002,0.006407642733494923,0.5625605629170989,1.6792959107479803
2021-10-07,353.48175048828125,19.540000915527344,0.009175103257811568,0.1799880092073071,-0.02614156555011214,356.36662235786633,330.8343872207145,False,False,0,False,True,-1.0,0.0,-0.009254468337176648,0.009175103257811568,0.5573543639998383,1.6947036241295137
2021-10-08,351.71905517578125,18.770000457763672,-0.004986665676700697,0.17917101647458925,-0.03246515276259447,356.184364821314,331.04219486205847,False,False,0,False,True,1.0,2.0,-0.005386665676700697,-0.004986665676700697,0.554352082377521,1.6862527037348867
2021-10-11,349.0214538574219,20.0,-0.007669761642601913,0.18021793065645328,-0.012440886020327351,355.9034663521418,331.22109296151484,False,False,0,False,True,1.0,0.0,-0.007669761642601913,-0.007669761642601913,0.5501003340396053,1.6733195474280471
2021-10-12,347.8041687011719,19.850000381469727,-0.0034877086860891637,0.18025714981373567,-0.005832902476943187,355.5858468364175,331.38609869026766,False,False,0,False,True,1.0,0.0,-0.0034877086860891637,-0.0034877086860891637,0.5481817443263549,1.6674834963078795
2021-10-13,350.58935546875,18.639999389648438,0.008007916575523133,0.1806809239379787,0.006154510454856524,355.38990599846977,331.57717587214313,False,False,0,False,True,1.0,0.0,0.008007916575523133,0.008007916575523133,0.5525715380031451,1.6808365650373747
2021-10-14,357.0461120605469,16.860000610351562,0.018416864320264237,0.1949956313387289,0.21605700846508788,355.45485525580614,331.830598122774,False,False,0,False,True,1.0,0.0,0.018416864320264237,0.018416864320264237,0.5627481730457887,1.711792304000207
2021-10-15,359.295654296875,16.299999237060547,0.006300424960086648,0.1927802117310213,0.18965532460306478,355.60547482604414,332.10388226380985,False,False,0,False,True,1.0,0.0,0.006300424960086648,0.006300424960086648,0.5662937256814896,1.7225773229588142
2021-10-18,362.9086608886719,16.309999465942383,0.010055803761020554,0.18069401323595932,0.02110051210436706,355.89187427948053,332.4103974740075,False,False,0,False,True,1.0,0.0,0.010055803761020554,0.010055803761020554,0.5719882642580398,1.739899222481672
2021-10-19,365.65496826171875,15.699999809265137,0.007567489203266442,0.182193398006783,0.04849042277024959,356.27474071015655,332.741189223139,False,False,0,False,True,1.0,0.0,0.007567489203266442,0.007567489203266442,0.5763167792722077,1.7530658910625738
2021-10-20,365.17779541015625,15.489999771118164,-0.001304981178926523,0.17988209645951483,0.020468951607763616,356.62388011015656,333.0639415235073,False,False,0,False,True,1.0,0.0,-0.001304981178926523,-0.001304981178926523,0.5755646967221579,1.750778173069319
2021-10-21,367.4079284667969,15.010000228881836,0.006106978805038743,0.1782747406291141,0.0009510305242148078,357.04678396727974,333.4056727368734,False,False,0,False,True,1.0,0.0,0.006106978805038743,0.006106978805038743,0.5790796581259687,1.7614701382645779
2021-10-22,364.3207702636719,15.430000305175781,-0.008402535612140438,0.18112266753334527,0.04622081869141045,357.33203833184416,333.71328564758784,False,False,0,False,True,1.0,0.0,-0.008402535612140438,-0.008402535612140438,0.5742139206762992,1.7466693226980878
2021-10-25,368.05059814453125,15.239999771118164,0.010237758001444552,0.18179796045973987,0.05917269344686225,357.75237401077305,334.05495044855246,False,False,0,False,True,1.0,0.0,0.010237758001444552,0.010237758001444552,0.5800925838372438,1.7645513005324178
2021-10-26,369.20953369140625,15.979999542236328,0.003148848426595574,0.1449414993492875,-0.47466678730356426,358.20167439040574,334.4047472967401,False,False,0,False,True,1.0,0.0,0.003148848426595574,0.003148848426595574,0.5819192074571395,1.7701076051187465
2021-10-27,370.0665588378906,16.979999542236328,0.0023212432732051536,0.1440664788320957,-0.48275640914047857,358.66696397658166,334.75959119267196,False,False,0,False,True,1.0,0.0,0.0023212432732051536,0.0023212432732051536,0.5832699835029983,1.7742164554899778
2021-10-28,374.1762390136719,16.530000686645508,0.01110524600949292,0.14474457051058712,-0.4670615429599156,359.2751708407813,335.1517966436272,False,False,0,False,True,1.0,0.0,0.01110524600949292,0.01110524600949292,0.5897473401597519,1.7939195657022844
2021-10-29,376.016845703125,16.260000228881836,0.004919090250906866,0.144508470837887,-0.46471434252401816,359.93170710989284,335.55841404720434,False,False,0,False,True,1.0,0.0,0.004919090250906866,0.004919090250906866,0.59264836055123,1.8027440179488416
2021-11-01,377.3023681640625,16.40999984741211,0.0034187895452759687,0.1118909283350566,-0.9379837478364805,360.612909504174,335.97377677473526,False,False,0,False,True,1.0,0.0,0.0034187895452759687,0.0034187895452759687,0.5946745005703076,1.808907220350214
2021-11-02,378.8799743652344,16.030000686645508,0.004181278291065071,0.10700030700358434,-1.0022833502371462,361.32926498892147,336.40070411394424,False,False,0,False,True,1.0,0.0,0.004181278291065071,0.004181278291065071,0.5971610001497921,1.816470764841215
2021-11-03,382.9019470214844,15.100000381469727,0.010615426859095223,0.10913335183690367,-0.9631523463411776,362.17525251961024,336.86340304834766,False,False,0,False,True,1.0,0.0,0.010615426859095223,0.010615426859095223,0.6035001190699864,1.8357533773870718
2021-11-04,387.8102722167969,15.4399995803833,0.01281875225104856,0.11193994074431898,-0.9152812180693521,363.180547409696,337.3703370699243,False,False,0,False,True,1.0,0.0,0.01281875225104856,0.01281875225104856,0.6112362375798228,1.8592854451258223
2021-11-05,388.1802978515625,16.479999542236328,0.0009541408809274898,0.10702199281886614,-0.9825930459281728,364.1609297799653,337.87590881899536,False,False,0,False,True,1.0,0.0,0.0009541408809274898,0.0009541408809274898,0.6118194430620021,1.8610594653783303
2021-11-08,387.65447998046875,17.219999313354492,-0.0013545712495043327,0.09919457406785599,-1.093488597943982,365.08224547410265,338.3712179847812,False,False,0,False,True,1.0,0.0,-0.0013545712495043327,-0.0013545712495043327,0.6109906900345425,1.858538527732911
2021-11-09,384.9861145019531,17.780000686645508,-0.006883360353916346,0.1038012965211309,-1.0176564495673999,365.8627893575478,338.8350478008725,False,False,0,False,True,1.0,0.0,-0.006883360353916346,-0.006883360353916346,0.6067850209421468,1.845745537314888
2021-11-10,379.3279724121094,18.729999542236328,-0.014697003026105326,0.12460236046965463,-0.6973745953251189,366.39083575184435,339.2379624736211,False,False,0,False,True,1.0,0.0,-0.014697003026105326,-0.014697003026105326,0.5978670996531646,1.8186186095675507
2021-11-11,380.3797607421875,17.65999984741211,0.0027727676485072017,0.11232492367878116,-0.8789449235408546,366.9394210455833,339.6473336006715,False,False,0,False,True,1.0,0.0,0.0027727676485072017,0.0027727676485072017,0.5995248462051898,1.8236612164131327
2021-11-12,384.3822937011719,16.290000915527344,0.010522465630596889,0.11484505707641723,-0.8350695867080121,367.62345526737107,340.09245758177104,False,False,0,False,True,1.0,0.0,0.010522465630596889,0.010522465630596889,0.6058333257940728,1.8428506288846924
2021-11-15,384.2946472167969,16.489999771118164,-0.00022801904721225785,0.11272838752523423,-0.8627543796265669,368.2772275006819,340.5322803642091,False,False,0,False,True,1.0,0.0,-0.00022801904721225785,-0.00022801904721225785,0.6056951842563558,1.8424304238401397
2021-11-16,387.03118896484375,16.3700008392334,0.007120946825218466,0.1124935913036739,-0.8611663873807874,369.0126769698647,340.99495607167813,False,False,0,False,True,1.0,0.0,0.007120946825218466,0.007120946825218466,0.6100083074557362,1.85555027291747
2021-11-17,387.2357482910156,17.110000610351562,0.0005285344747512077,0.11177734748716041,-0.8673122846968635,369.727307217753,341.4550634569452,False,False,0,False,True,1.0,0.0,0.0005285344747512077,0.0005285344747512077,0.6103307178761112,1.856530995206341
2021-11-18,391.2480773925781,17.59000015258789,0.010361463576826546,0.1143562856553865,-0.8214708818428199,370.57125898931474,341.9505163319266,False,False,0,False,True,1.0,0.0,0.010361463576826546,0.010361463576826546,0.6166546373792029,1.875767373492421
2021-11-19,393.429443359375,17.90999984741211,0.005575403670567081,0.10605255900144632,-0.9495982804313781,371.46765837637594,342.462744461553,False,False,0,False,True,1.0,0.0,0.005575403670567081,0.005575403670567081,0.6200927359079191,1.8862255337917206
2021-11-22,388.8620300292969,19.170000076293945,-0.011609231101460948,0.11649851064697628,-0.7764177176336878,372.1497905980591,342.9244288950629,False,False,0,False,True,1.0,0.0,-0.011609231101460948,-0.011609231101460948,0.6128939360324269,1.864327905660456
2021-11-23,387.089599609375,19.3799991607666,-0.004557993023356688,0.11935158268632864,-0.7248360576943199,372.73566546124795,343.3638833300312,False,False,0,False,True,1.0,0.0,-0.004557993023356688,-0.004557993023356688,0.6101003697479335,1.8558303120732065
2021-11-24,388.3362121582031,18.579999923706055,0.003220475440534054,0.11938696322136441,-0.7193161031501647,373.34745160622657,343.81136918901797,False,False,0,False,True,1.0,0.0,0.003220475440534054,0.003220475440534054,0.6120651830049675,1.8618069680150369
2021-11-26,380.9737854003906,28.6200008392334,-0.018958898313642614,0.13686022952451204,-0.42295141685640203,373.6465235197232,344.1811444747033,True,False,0,True,False,1.0,0.0,-0.018958898313642614,-0.018958898313642614,0.6004611014390553,1.8265091590288085
2021-11-29,389.2418518066406,22.959999084472656,0.021702454927602366,0.15509085095754277,-0.11202902234408217,374.25810502117093,344.62950972178726,True,False,0,True,False,-1.0,2.0,-0.022181820006967445,0.021702454927602366,0.5871417813657488,1.8661488917274842
2021-11-30,383.5252990722656,27.190000534057617,-0.014686377397091332,0.1655114951928776,0.06803700364871741,374.62152439572367,345.016532501394,True,False,0,True,False,-1.0,0.0,0.014607012317726252,-0.014686377397091332,0.59571816859841,1.8387419248244106
2021-12-01,377.0003967285156,31.1200008392334,-0.01701296461937063,0.17661332970401059,0.2601371259216762,374.7148135068136,345.334779906639,True,False,0,True,False,-1.0,0.0,0.01693359954000555,-0.01701296461937063,0.605805821504161,1.8074594735132195
2021-12-02,379.717529296875,27.950000762939453,0.007207240607537191,0.17424627471749432,0.22496324995536351,374.9109984397572,345.6768968159946,True,False,0,True,False,-1.0,0.0,-0.00728660568690227,0.007207240607537191,0.6013915533600303,1.8204862688272017
2021-12-03,373.11474609375,30.670000076293945,-0.017388671034891168,0.1769150731472863,0.2707637074918796,374.8405571712863,345.9499102416439,True,False,0,True,False,-1.0,0.0,0.01730930595552609,-0.017388671034891168,0.611801223756208,1.788830431975029
2021-12-06,376.1044921875,27.18000030517578,0.008012940054100026,0.18015456394982604,0.3244946354889686,374.89012325035355,346.249955833145,True,False,0,True,False,-1.0,0.0,-0.008092305133465106,0.008012940054100026,0.6068503415725455,1.8031642229933948
2021-12-07,387.4305114746094,21.889999389648438,0.030114022890912473,0.2122950858704008,0.8649025402267014,375.38190318071656,346.6597126056969,True,False,0,True,False,-1.0,0.0,-0.03019338797027755,0.030114022890912473,0.5885274737695502,1.8574647516806924
2021-12-08,389.1639709472656,19.899999618530273,0.004474246145608207,0.21119645271758244,0.8405599007750071,375.9223764264636,347.0826405493941,True,False,0,True,False,-1.0,0.0,-0.0045536112249732865,0.004474246145608207,0.585847548458788,1.865775506186503
2021-12-09,383.4376525878906,21.579999923706055,-0.014714410343374174,0.21121320938602187,0.8356540554579082,376.21709313867643,347.4443819627125,True,False,0,True,False,-1.0,0.0,0.014635045264009093,-0.014714410343374174,0.5944214538482911,1.838321719779858
2021-12-10,387.6057434082031,18.690000534057617,0.01087032218192796,0.21424054666095899,0.8803581197782769,376.6637068747363,347.8439974994836,True,False,0,True,False,-1.0,0.0,-0.01094968726129304,0.01087032218192796,0.5879127248272492,1.858304869147901
2021-12-13,382.0060729980469,20.309999465942383,-0.014446820010762917,0.21786665425573856,0.9345923596756501,376.8732114285916,348.183918648723,True,False,0,True,False,-1.0,0.0,0.014367454931397837,-0.014446820010762917,0.5963595344048,1.831458273178197
2021-12-14,378.0522766113281,21.889999389648438,-0.010350087776586081,0.22081389306096164,0.976898862053168,376.919449278895,348.48111624039075,True,False,0,True,False,-1.0,0.0,0.010270722697221001,-0.010350087776586081,0.6024845778105156,1.812502519291648
2021-12-15,386.6708068847656,19.290000915527344,0.02279719183465767,0.23477337908563886,1.2021244546200172,377.3018554595174,348.86111316222537,True,False,0,True,False,-1.0,0.0,-0.02287655691402275,0.02279719183465767,0.5887018050764123,1.85382248692474
2021-12-16,376.72772216796875,20.56999969482422,-0.025714598929523214,0.2519283510373886,1.4764930659498618,377.2793404284763,349.1383928538248,True,False,0,True,False,-1.0,0.0,0.025635233850158135,-0.025714598929523214,0.6037933135175564,1.8061521851869389
2021-12-17,374.8482360839844,21.56999969482422,-0.004988977379122628,0.24840834421135055,1.4050450860527237,377.1840030032021,349.3942121894483,True,False,0,True,False,-1.0,0.0,0.0049096122997575485,-0.004988977379122628,0.6067577045961136,1.7971413327917882
2021-12-20,371.2120056152344,22.8700008392334,-0.009700540428674409,0.2481291901965045,1.3880776021596082,376.9498070272034,349.6113046613467,True,False,0,True,False,-1.0,0.0,0.009621175349309329,-0.009700540428674409,0.6125954268665772,1.7797080906369998
2021-12-21,379.5199279785156,21.010000228881836,0.022380532519447938,0.2610941922504346,1.5879734258136353,377.0505960841176,349.9089029033086,True,False,0,True,False,-1.0,0.0,-0.022459897598813016,0.022380532519447938,0.5988365963096527,1.8195389054346258
2021-12-22,384.14190673828125,18.6299991607666,0.012178487660408965,0.2648747034719494,1.6340864668394453,377.3286866980064,350.2495298071392,True,False,0,True,False,-1.0,0.0,-0.012257852739774045,0.012178487660408965,0.5914961454969014,1.8416981375420955
2021-12-23,387.0379333496094,17.959999084472656,0.007538949957108354,0.26606609753141225,1.6372490784283915,377.7094414686575,350.61558357373093,True,False,0,True,False,-1.0,0.0,-0.007618315036473433,0.007538949957108354,0.5869899415176463,1.8555826076371251
2021-12-27,393.4347229003906,17.68000030517578,0.016527551951873054,0.26238140848083524,1.561685043527986,378.32611917186273,351.0416446615584,True,False,0,True,False,-1.0,0.0,-0.016606917031238132,0.016527551951873054,0.5772418482606914,1.8862508455858398
2021-12-28,391.6112060546875,17.540000915527344,-0.004634865047650649,0.2522650497477028,1.3839624883488653,378.8471029711892,351.44532188935074,True,False,0,True,False,-1.0,0.0,0.00455549996828557,-0.004634865047650649,0.579871473482136,1.8775083274705324
2021-12-29,391.55267333984375,16.950000762939453,-0.0001494663940632135,0.24591443862741694,1.2696320290042593,379.3453606327051,351.8444000132363,True,False,0,True,False,-1.0,0.0,7.010131469813413e-05,-0.0001494663940632135,0.579912123234783,1.8772277030710018
2021-12-30,390.38262939453125,17.329999923706055,-0.002988215954017992,0.2370552114992654,1.1163760540766499,379.77819470179634,352.2278649822044,True,False,0,True,False,-1.0,0.0,0.0029088508746529127,-0.002988215954017992,0.5815990011216763,1.8716181412993604
2021-12-31,387.9448547363281,17.219999313354492,-0.006244577690313835,0.2378318631322612,1.1199645559229736,380.0984558796211,352.5832579150813,True,False,0,True,False,-1.0,0.0,0.006165212610948756,-0.006244577690313835,0.5851846826179069,1.859930676409416
2022-01-03,391.6794738769531,16.600000381469727,0.009626675273637142,0.22902875372510462,0.969343508489902,380.5526134481439,352.97227498932875,True,False,0,True,False,-1.0,0.0,-0.009706040353002222,0.009626675273637142,0.5795048564744587,1.8778356250626855
2022-01-04,386.59912109375,16.90999984741211,-0.012970689357081677,0.2344139094528992,1.0485768293648325,380.78973139503046,353.30687047295487,True,False,0,True,False,-1.0,0.0,0.012891324277716597,-0.012970689357081677,0.5869754414997826,1.8534788025063362
2022-01-05,374.72247314453125,19.729999542236328,-0.03072083535942305,0.2353166409874095,1.0551401291915856,380.5517996989325,353.5199610468014,True,False,0,True,False,-1.0,0.0,0.03064147028005797,-0.03072083535942305,0.6049612320456221,1.7965383853723584
2022-01-06,374.4591369628906,19.610000610351562,-0.0007027499029637063,0.23427067292456963,1.0313652215223519,380.3128717484995,353.7283110559168,True,False,0,True,False,-1.0,0.0,0.000623384823598627,-0.0007027499029637063,0.6053383556965449,1.7952758681963674
2022-01-07,370.4027099609375,18.760000228881836,-0.010832762781149974,0.2318295667903959,0.9845819152592991,379.92423795290887,353.89422547288217,True,False,0,True,False,-1.0,0.0,0.010753397701784894,-0.010832762781149974,0.6118477997794943,1.7758280705894731
2022-01-10,370.6464538574219,19.399999618530273,0.0006580510615326052,0.22731862248568635,0.9056755489189338,379.56040328249765,354.06091431252935,True,False,0,True,False,-1.0,0.0,-0.0007374161408976845,0.0006580510615326052,0.6113966133361641,1.7769966561364239
2022-01-11,376.2143249511719,18.40999984741211,0.015022054132188822,0.23020229551519822,0.9456354632239854,379.4291845244064,354.2813462591825,True,False,0,True,False,-1.0,0.0,-0.015101419211553902,0.015022054132188822,0.6021636567736504,1.8036907960976238
2022-01-12,377.7061767578125,17.6200008392334,0.003965430627433486,0.22780886638020267,0.901009166085776,379.36161559238315,354.51442914971614,True,False,0,True,False,-1.0,0.0,-0.004044795706798565,0.003965430627433486,0.5997280277999422,1.8108432068228892
2022-01-13,368.2574768066406,20.309999465942383,-0.02501600591305775,0.22771534062635776,0.8933714107809481,378.92615916941287,354.65117589257113,True,False,0,True,False,-1.0,0.0,0.02493664083369267,-0.02501600591305775,0.6146832302270882,1.7655431424533874
2022-01-14,370.54901123046875,19.190000534057617,0.006222641950678787,0.21190155670360078,0.6355587222324561,378.5976435639641,354.8093633088686,True,False,0,True,False,-1.0,0.0,-0.006302007030043866,0.006222641950678787,0.610809492188947,1.776529485277351
2022-01-18,361.324462890625,22.790000915527344,-0.024894273254736587,0.22833615191047615,0.8933123313226816,377.9202639297155,354.87419017037865,True,False,0,True,False,-1.0,0.0,0.02481490817537151,-0.024894273254736587,0.6259666736502609,1.73230407482576
2022-01-19,357.3558044433594,23.850000381469727,-0.010983641726098559,0.2289742302297158,0.8988013333792704,377.11381453809366,354.8988828497118,True,False,0,True,False,-1.0,0.0,0.010904276646733478,-0.010983641726098559,0.632792387431379,1.7132770675072133
2022-01-20,352.71435546875,25.59000015258789,-0.012988312815680136,0.21331690695899053,0.6457809149436265,376.1569730059625,354.8771462588565,True,False,0,True,False,-1.0,0.0,0.012908947736315056,-0.012988312815680136,0.6409610712886687,1.6910244890144985
2022-01-21,342.9341125488281,28.850000381469727,-0.027728508262512164,0.22113356484028526,0.7670293795313775,374.8541157331337,354.75831010253785,True,False,0,True,False,-1.0,0.0,0.027649143183147085,-0.027728508262512164,0.6586830957235525,1.6441349024987495
2022-01-24,344.50390625,29.899999618530273,0.004577537327810743,0.21904610199313343,0.73033741840658,373.6639114396775,354.65627623335837,True,False,0,True,False,-1.0,0.0,-0.004656902407175823,0.004577537327810743,0.6556156728295115,1.651660991386894
2022-01-25,336.517822265625,31.15999984741211,-0.023181403285975066,0.2107663703680769,0.5959002967233694,372.2072020603029,354.4757941043262,True,False,0,True,False,-1.0,0.0,0.023102038206609988,-0.023181403285975066,0.6707617311520713,1.613373171853841
2022-01-26,335.9913330078125,31.959999084472656,-0.001564521172364275,0.21163821944519537,0.6093373756179755,370.7869719013817,354.2918691182913,True,False,0,True,False,-1.0,0.0,0.0014851560929991956,-0.001564521172364275,0.6717579170240424,1.6108490153675512
2022-01-27,332.60772705078125,30.489999771118164,-0.01007051558961658,0.20996363757469613,0.5824395024903827,369.2897466131229,354.07610651065437,True,False,0,True,False,-1.0,0.0,0.0099911505102515,-0.01007051558961658,0.6784695514794826,1.5946269352457738
2022-01-28,343.0413513183594,27.65999984741211,0.03136915777661753,0.2521167782250635,1.24909412817444,368.26039777803413,353.9663079515271,True,False,0,True,False,-1.0,0.0,-0.03144852285598261,0.03136915777661753,0.6571326862826918,1.6446490391723425
2022-01-31,354.01123046875,24.829999923706055,0.03197829972460098,0.28644492845264885,1.783847747327686,367.70160690316027,353.9667549417482,True,False,0,True,False,-1.0,0.0,-0.03205766480396606,0.03197829972460098,0.6360665468941115,1.6972421190887728
2022-02-01,356.4197692871094,21.959999084472656,0.0068035661331145025,0.28478031809418647,1.7472418732277704,367.25918189860926,353.99116304468714,True,False,0,True,False,-1.0,0.0,-0.006882931212479582,0.0068035661331145025,0.6316885446052799,1.7087894180899006
2022-02-02,359.31573486328125,22.09000015258789,0.008125154174147609,0.28635065616563243,1.7614021163987201,366.94767417173364,354.0441438588025,True,False,0,True,False,-1.0,0.0,-0.008204519253512689,0.008125154174147609,0.6265058437788424,1.722673595563033
2022-02-03,344.7477111816406,24.350000381469727,-0.04054379552062681,0.300509282446118,1.9670210487978947,366.07708738780843,353.9516420411193,True,False,0,True,False,-1.0,0.0,0.04046443044126173,-0.04054379552062681,0.6518570459154754,1.6528298695557424
2022-02-04,349.09674072265625,23.219999313354492,0.01261510780190278,0.3061072671079791,2.033779633763277,365.4111914401554,353.90333456531374,True,False,0,True,False,-1.0,0.0,-0.01269447288126786,0.01261510780190278,0.6435820643236381,1.673680496538393
2022-02-07,346.2884826660156,22.860000610351562,-0.008044354842234647,0.3053591051885292,2.002076627257806,364.6612812921499,353.82756489467397,True,False,0,True,False,-1.0,0.0,0.007964989762869567,-0.008044354842234647,0.6487081888775423,1.6602168167317106
2022-02-08,350.1791076660156,21.440000534057617,0.01123521339793565,0.30940552395573684,2.041739715665416,364.0933529146545,353.79126183767244,True,False,0,True,False,-1.0,0.0,-0.01131457847730073,0.01123521339793565,0.6413683291656197,1.6788697069545329
2022-02-09,357.59967041015625,19.959999084472656,0.02119076375972151,0.3148075717268492,2.0997930708114905,363.8386986987918,353.829156450334,True,False,0,True,False,-1.0,0.0,-0.021270128839086588,0.02119076375972151,0.6277263421709572,1.7144462382979593
2022-02-10,349.5061950683594,23.90999984741211,-0.022632781882919284,0.3218142000079811,2.1787961710383486,363.2766397328925,353.78614190921985,True,False,0,True,False,-1.0,0.0,0.022553416803554206,-0.022632781882919284,0.6418837160045093,1.67564355053657
2022-02-11,338.4193420410156,27.360000610351562,-0.03172147785585111,0.3285218422186159,2.2496235505202353,362.30184374497577,353.6332384279442,True,False,0,True,False,-1.0,0.0,0.03164211277648603,-0.03172147785585111,0.662194272935714,1.6224896607539245
2022-02-14,338.838623046875,28.329999923706055,0.0012389392501346297,0.3269351066759045,2.197794010086913,361.3817174430895,353.48602832465,True,False,0,True,False,-1.0,0.0,-0.001318304329499709,0.0012389392501346297,0.6613212993587329,1.62449982687757
2022-02-15,347.26348876953125,25.700000762939453,0.024863947465312286,0.3329395503842039,2.255446914150189,360.82806141667544,353.42411250818117,True,False,0,True,False,-1.0,0.0,-0.024943312544677364,0.024863947465312286,0.6448257554963758,1.664891305230463
2022-02-16,347.17572021484375,24.290000915527344,-0.00025274339953929026,0.33117648559223795,2.199886144694332,360.29267548719184,353.36193945053606,True,False,0,True,False,-1.0,0.0,0.0001733783201742109,-0.00025274339953929026,0.6449375543026689,1.6644705149421157
